Depth,Years,Months,Lake,Temp,O2
30,2017,4,GBS,6.3,9.3
0,2017,5,GBS,22.3,9.2
1,2017,5,GBS,22.1,9.3
2,2017,5,GBS,21.8,9.3
3,2017,5,GBS,21.7,9.3
4,2017,5,GBS,21.4,9.4
5,2017,5,GBS,15.9,10.5
6,2017,5,GBS,14.5,10.8
7,2017,5,GBS,13.5,11.1
8,2017,5,GBS,12.6,11.4
9,2017,5,GBS,11.6,11.8
10,2017,5,GBS,10.6,11.5
11,2017,5,GBS,10,9.8
12,2017,5,GBS,9.8,9.1
13,2017,5,GBS,9.6,8.5
14,2017,5,GBS,9.4,8
15,2017,5,GBS,9.3,7.7
16,2017,5,GBS,9.2,7.5
17,2017,5,GBS,9.1,7.6
18,2017,5,GBS,9,7.4
19,2017,5,GBS,8.9,7.4
20,2017,5,GBS,8.8,7.2
21,2017,5,GBS,8.8,7.2
22,2017,5,GBS,8.7,7.2
23,2017,5,GBS,8.6,7.1
24,2017,5,GBS,8.6,7
25,2017,5,GBS,8.5,7
26,2017,5,GBS,8.4,6.9
27,2017,5,GBS,8.3,6.8
28,2017,5,GBS,8.3,6.8
29,2017,5,GBS,8.3,6.7
30,2017,5,GBS,8.3,6.5
0,2017,6,GBS,22.5,9.1
1,2017,6,GBS,22.3,9.2
2,2017,6,GBS,22.2,9.3
3,2017,6,GBS,22.1,9.4
4,2017,6,GBS,22,9.4
5,2017,6,GBS,21.9,9.5
6,2017,6,GBS,21.8,9.5
7,2017,6,GBS,21.7,9.5
8,2017,6,GBS,16.2,9.3
9,2017,6,GBS,13.8,8.5
10,2017,6,GBS,12.1,8.1
11,2017,6,GBS,11.1,7.8
12,2017,6,GBS,10.4,7.3
13,2017,6,GBS,10,6.3
14,2017,6,GBS,9.9,6
15,2017,6,GBS,9.7,5.4
16,2017,6,GBS,9.6,5.1
17,2017,6,GBS,9.6,4.8
18,2017,6,GBS,9.4,4.7
19,2017,6,GBS,9.3,4.6
20,2017,6,GBS,9.2,4.4
21,2017,6,GBS,9.2,4.4
22,2017,6,GBS,9.1,4.2
23,2017,6,GBS,8.9,4.1
24,2017,6,GBS,8.9,4
25,2017,6,GBS,8.8,3.9
26,2017,6,GBS,8.8,3.8
27,2017,6,GBS,8.8,3.8
28,2017,6,GBS,8.8,3.7
29,2017,6,GBS,8.7,3.7
30,2017,6,GBS,8.7,3.1
0,2017,7,GBS,22.2,9
1,2017,7,GBS,22.1,9
2,2017,7,GBS,21.7,9.1
3,2017,7,GBS,21.4,9.2
4,2017,7,GBS,21,9.2
5,2017,7,GBS,20.5,9.3
6,2017,7,GBS,20.2,9.4
7,2017,7,GBS,19.9,9.3
8,2017,7,GBS,19.7,8.9
9,2017,7,GBS,19.4,8.2
10,2017,7,GBS,13.8,3.2
11,2017,7,GBS,11.5,2.9
12,2017,7,GBS,10.7,3
13,2017,7,GBS,10.3,1.9
14,2017,7,GBS,10.1,1.6
15,2017,7,GBS,10,1.5
16,2017,7,GBS,9.9,1.4
17,2017,7,GBS,9.8,1.5
18,2017,7,GBS,9.7,1.6
19,2017,7,GBS,9.6,1.6
20,2017,7,GBS,9.5,1.7
21,2017,7,GBS,9.4,1.7
22,2017,7,GBS,9.3,1.6
23,2017,7,GBS,9.2,1.5
24,2017,7,GBS,9.2,1.4
25,2017,7,GBS,9.2,1.4
26,2017,7,GBS,9.1,1.4
27,2017,7,GBS,9.1,1.3
28,2017,7,GBS,9.1,1.3
29,2017,7,GBS,9.1,1.2
30,2017,7,GBS,9,1
0,2017,8,GBS,21,9
1,2017,8,GBS,20.9,9
2,2017,8,GBS,20.9,9
3,2017,8,GBS,20.9,9
4,2017,8,GBS,20.9,9
5,2017,8,GBS,20.9,9
6,2017,8,GBS,20.4,8.4
7,2017,8,GBS,20,8
8,2017,8,GBS,19.7,7.4
9,2017,8,GBS,18.5,5.5
10,2017,8,GBS,16.2,2.3
11,2017,8,GBS,13.9,1.1
12,2017,8,GBS,12.6,0.8
13,2017,8,GBS,11.5,0.8
14,2017,8,GBS,10.8,0.6
15,2017,8,GBS,10.4,0.5
16,2017,8,GBS,10.1,0.4
17,2017,8,GBS,10,0.3
18,2017,8,GBS,9.9,0.2
19,2017,8,GBS,9.8,0.2
20,2017,8,GBS,9.7,0.1
21,2017,8,GBS,9.6,0.2
22,2017,8,GBS,9.5,0.2
23,2017,8,GBS,9.4,0.2
24,2017,8,GBS,9.3,0.2
25,2017,8,GBS,9.3,0.2
26,2017,8,GBS,9.3,0.1
27,2017,8,GBS,9.2,0.1
28,2017,8,GBS,9.2,0.1
29,2017,8,GBS,9.2,0.1
30,2017,8,GBS,9.2,0.1
0,2017,9,GBS,16.2,8.5
1,2017,9,GBS,16.2,8.6
2,2017,9,GBS,16.2,8.5
3,2017,9,GBS,16.2,8.5
4,2017,9,GBS,16.2,8.5
5,2017,9,GBS,16.2,8.5
6,2017,9,GBS,16.2,8.5
7,2017,9,GBS,16.2,8.4
8,2017,9,GBS,16.2,8.4
9,2017,9,GBS,16.2,8.4
10,2017,9,GBS,16.2,8.4
11,2017,9,GBS,16.2,8.4
12,2017,9,GBS,16.2,8.4
13,2017,9,GBS,13.3,1.5
14,2017,9,GBS,11.1,0.1
15,2017,9,GBS,10.6,0
16,2017,9,GBS,10.3,0
17,2017,9,GBS,10.2,0
18,2017,9,GBS,10.1,0
19,2017,9,GBS,10,0
20,2017,9,GBS,9.8,0
21,2017,9,GBS,9.7,0
22,2017,9,GBS,9.6,0
23,2017,9,GBS,9.5,0
24,2017,9,GBS,9.4,0
25,2017,9,GBS,9.4,0
26,2017,9,GBS,9.4,0
27,2017,9,GBS,9.4,0
28,2017,9,GBS,9.3,0
29,2017,9,GBS,9.3,0
30,2017,9,GBS,9.3,0
0,2017,10,GBS,14.2,9.5
1,2017,10,GBS,14.2,9.5
2,2017,10,GBS,14.2,9.5
3,2017,10,GBS,14.2,9.5
4,2017,10,GBS,14.1,9.5
5,2017,10,GBS,14.1,9.4
6,2017,10,GBS,14,9.4
7,2017,10,GBS,13.9,8.9
8,2017,10,GBS,13.9,8.8
9,2017,10,GBS,13.9,8.7
10,2017,10,GBS,13.9,8.6
11,2017,10,GBS,13.8,8.4
12,2017,10,GBS,13.8,8.4
13,2017,10,GBS,13.7,8.1
14,2017,10,GBS,13.7,7.9
15,2017,10,GBS,13.5,7.6
16,2017,10,GBS,11.7,1.6
17,2017,10,GBS,10.9,0.4
18,2017,10,GBS,10.7,0.2
19,2017,10,GBS,10.4,0.1
20,2017,10,GBS,10.3,0.1
21,2017,10,GBS,10,0
22,2017,10,GBS,9.8,0
23,2017,10,GBS,9.6,0
24,2017,10,GBS,9.6,0
25,2017,10,GBS,9.5,0
26,2017,10,GBS,9.5,0
27,2017,10,GBS,9.4,0
28,2017,10,GBS,9.4,0
29,2017,10,GBS,9.4,0
30,2017,10,GBS,9.4,0
0,2017,11,GBS,10.1,8.7
1,2017,11,GBS,10.1,8.7
2,2017,11,GBS,10,8.7
3,2017,11,GBS,10,8.7
4,2017,11,GBS,10,8.7
5,2017,11,GBS,10,8.7
6,2017,11,GBS,10,8.7
7,2017,11,GBS,10,8.7
8,2017,11,GBS,10,8.7
9,2017,11,GBS,10,8.7
10,2017,11,GBS,10,8.7
11,2017,11,GBS,10,8.7
12,2017,11,GBS,10,8.7
13,2017,11,GBS,10,8.7
14,2017,11,GBS,10,8.7
15,2017,11,GBS,10,8.7
16,2017,11,GBS,10,8.7
17,2017,11,GBS,10,8.7
18,2017,11,GBS,10,8.7
19,2017,11,GBS,10,8.7
20,2017,11,GBS,10,8.7
21,2017,11,GBS,10,8.7
22,2017,11,GBS,10,8.8
23,2017,11,GBS,10,8.7
24,2017,11,GBS,10,8.8
25,2017,11,GBS,10,8.8
26,2017,11,GBS,10,8.8
27,2017,11,GBS,10,8.8
28,2017,11,GBS,10,8.8
29,2017,11,GBS,10,8.8
30,2017,11,GBS,9.9,5.7
0,2017,12,GBS,6.6,10.4
1,2017,12,GBS,6.6,10.3
2,2017,12,GBS,6.6,10.3
3,2017,12,GBS,6.6,10.3
4,2017,12,GBS,6.6,10.3
5,2017,12,GBS,6.6,10.3
6,2017,12,GBS,6.6,10.3
7,2017,12,GBS,6.6,10.3
8,2017,12,GBS,6.6,10.3
9,2017,12,GBS,6.6,10.3
10,2017,12,GBS,6.6,10.3
11,2017,12,GBS,6.6,10.3
12,2017,12,GBS,6.6,10.3
13,2017,12,GBS,6.6,10.3
14,2017,12,GBS,6.6,10.3
15,2017,12,GBS,6.6,10.3
16,2017,12,GBS,6.6,10.3
17,2017,12,GBS,6.6,10.3
18,2017,12,GBS,6.6,10.3
19,2017,12,GBS,6.6,10.3
20,2017,12,GBS,6.6,10.3
21,2017,12,GBS,6.6,10.3
22,2017,12,GBS,6.6,10.3
23,2017,12,GBS,6.6,10.3
24,2017,12,GBS,6.6,10.3
25,2017,12,GBS,6.6,10.3
26,2017,12,GBS,6.6,10.3
27,2017,12,GBS,6.6,10.3
28,2017,12,GBS,6.6,10.3
29,2017,12,GBS,6.6,10.3
30,2017,12,GBS,6.6,10.1
0,2018,1,GBS,NaN,NaN
1,2018,1,GBS,NaN,NaN
2,2018,1,GBS,NaN,NaN
3,2018,1,GBS,NaN,NaN
4,2018,1,GBS,NaN,NaN
5,2018,1,GBS,NaN,NaN
6,2018,1,GBS,NaN,NaN
7,2018,1,GBS,NaN,NaN
8,2018,1,GBS,NaN,NaN
9,2018,1,GBS,NaN,NaN
10,2018,1,GBS,NaN,NaN
11,2018,1,GBS,NaN,NaN
12,2018,1,GBS,NaN,NaN
13,2018,1,GBS,NaN,NaN
14,2018,1,GBS,NaN,NaN
15,2018,1,GBS,NaN,NaN
16,2018,1,GBS,NaN,NaN
17,2018,1,GBS,NaN,NaN
18,2018,1,GBS,NaN,NaN
19,2018,1,GBS,NaN,NaN
20,2018,1,GBS,NaN,NaN
21,2018,1,GBS,NaN,NaN
22,2018,1,GBS,NaN,NaN
23,2018,1,GBS,NaN,NaN
24,2018,1,GBS,NaN,NaN
25,2018,1,GBS,NaN,NaN
26,2018,1,GBS,NaN,NaN
27,2018,1,GBS,NaN,NaN
28,2018,1,GBS,NaN,NaN
29,2018,1,GBS,NaN,NaN
30,2018,1,GBS,NaN,NaN
0,2018,2,GBS,NaN,NaN
1,2018,2,GBS,NaN,NaN
2,2018,2,GBS,NaN,NaN
3,2018,2,GBS,NaN,NaN
4,2018,2,GBS,NaN,NaN
5,2018,2,GBS,NaN,NaN
6,2018,2,GBS,NaN,NaN
7,2018,2,GBS,NaN,NaN
8,2018,2,GBS,NaN,NaN
9,2018,2,GBS,NaN,NaN
10,2018,2,GBS,NaN,NaN
11,2018,2,GBS,NaN,NaN
12,2018,2,GBS,NaN,NaN
13,2018,2,GBS,NaN,NaN
14,2018,2,GBS,NaN,NaN
15,2018,2,GBS,NaN,NaN
16,2018,2,GBS,NaN,NaN
17,2018,2,GBS,NaN,NaN
18,2018,2,GBS,NaN,NaN
19,2018,2,GBS,NaN,NaN
20,2018,2,GBS,NaN,NaN
21,2018,2,GBS,NaN,NaN
22,2018,2,GBS,NaN,NaN
23,2018,2,GBS,NaN,NaN
24,2018,2,GBS,NaN,NaN
25,2018,2,GBS,NaN,NaN
26,2018,2,GBS,NaN,NaN
27,2018,2,GBS,NaN,NaN
28,2018,2,GBS,NaN,NaN
29,2018,2,GBS,NaN,NaN
30,2018,2,GBS,NaN,NaN
0,2018,3,GBS,NaN,NaN
1,2018,3,GBS,NaN,NaN
2,2018,3,GBS,NaN,NaN
3,2018,3,GBS,NaN,NaN
4,2018,3,GBS,NaN,NaN
5,2018,3,GBS,NaN,NaN
6,2018,3,GBS,NaN,NaN
7,2018,3,GBS,NaN,NaN
8,2018,3,GBS,NaN,NaN
9,2018,3,GBS,NaN,NaN
10,2018,3,GBS,NaN,NaN
11,2018,3,GBS,NaN,NaN
12,2018,3,GBS,NaN,NaN
13,2018,3,GBS,NaN,NaN
14,2018,3,GBS,NaN,NaN
15,2018,3,GBS,NaN,NaN
16,2018,3,GBS,NaN,NaN
17,2018,3,GBS,NaN,NaN
18,2018,3,GBS,NaN,NaN
19,2018,3,GBS,NaN,NaN
20,2018,3,GBS,NaN,NaN
21,2018,3,GBS,NaN,NaN
22,2018,3,GBS,NaN,NaN
23,2018,3,GBS,NaN,NaN
24,2018,3,GBS,NaN,NaN
25,2018,3,GBS,NaN,NaN
26,2018,3,GBS,NaN,NaN
27,2018,3,GBS,NaN,NaN
28,2018,3,GBS,NaN,NaN
29,2018,3,GBS,NaN,NaN
30,2018,3,GBS,NaN,NaN
0,2018,4,GBS,14.6,15.1
1,2018,4,GBS,14.6,15.1
2,2018,4,GBS,14.6,15.1
3,2018,4,GBS,14.5,15.1
4,2018,4,GBS,14.3,15.1
5,2018,4,GBS,8.1,14.7
6,2018,4,GBS,6.9,13.6
7,2018,4,GBS,6.5,13.1
8,2018,4,GBS,6.4,12.9
9,2018,4,GBS,6.2,12.8
10,2018,4,GBS,6.1,12.6
11,2018,4,GBS,5.9,12.5
12,2018,4,GBS,5.8,12.4
13,2018,4,GBS,5.8,12.1
14,2018,4,GBS,5.6,12
15,2018,4,GBS,5.5,11.9
16,2018,4,GBS,5.4,11.7
17,2018,4,GBS,5.3,11.7
18,2018,4,GBS,5.2,11.8
19,2018,4,GBS,5.1,11.4
20,2018,4,GBS,5.1,10.6
21,2018,4,GBS,5.1,10.4
22,2018,4,GBS,5,10.3
23,2018,4,GBS,5,10.8
24,2018,4,GBS,4.9,11.1
25,2018,4,GBS,4.9,11
26,2018,4,GBS,4.9,11.2
27,2018,4,GBS,4.8,11.2
28,2018,4,GBS,4.8,11.1
29,2018,4,GBS,4.8,11
30,2018,4,GBS,4.8,9.2
0,2018,5,GBS,17.4,11.5
1,2018,5,GBS,17,11.8
2,2018,5,GBS,16.8,11.9
3,2018,5,GBS,16.6,11.7
4,2018,5,GBS,16.4,11.4
5,2018,5,GBS,16.2,11.1
6,2018,5,GBS,15.5,10.2
7,2018,5,GBS,13.9,8.6
8,2018,5,GBS,9.7,7.5
9,2018,5,GBS,8.1,8.1
10,2018,5,GBS,7.7,8.2
11,2018,5,GBS,7.4,7.7
12,2018,5,GBS,7.1,7.6
13,2018,5,GBS,6.9,8
14,2018,5,GBS,6.8,8.3
15,2018,5,GBS,6.7,8.4
16,2018,5,GBS,6.6,8.3
17,2018,5,GBS,6.5,8.3
18,2018,5,GBS,6.5,8.4
19,2018,5,GBS,6.4,8.4
20,2018,5,GBS,6.3,8.3
21,2018,5,GBS,6.3,8
22,2018,5,GBS,6.2,8
23,2018,5,GBS,6.2,8.1
24,2018,5,GBS,6.1,8.1
25,2018,5,GBS,6.1,8.1
26,2018,5,GBS,6.1,8
27,2018,5,GBS,6.1,7.9
28,2018,5,GBS,6.1,7.9
29,2018,5,GBS,6,7.8
30,2018,5,GBS,6,6.7
0,2018,6,GBS,22.5,9.9
1,2018,6,GBS,22.5,10
2,2018,6,GBS,22.5,10
3,2018,6,GBS,22.5,10
4,2018,6,GBS,22.5,10
5,2018,6,GBS,22.4,10
6,2018,6,GBS,18.3,8.2
7,2018,6,GBS,14.2,0.9
8,2018,6,GBS,11,1.5
9,2018,6,GBS,9.3,2
10,2018,6,GBS,8.2,3.8
11,2018,6,GBS,7.9,4.2
12,2018,6,GBS,7.6,4.5
13,2018,6,GBS,7.3,4.6
14,2018,6,GBS,7.1,4.6
15,2018,6,GBS,7,4.6
16,2018,6,GBS,6.9,4.6
17,2018,6,GBS,6.7,5
18,2018,6,GBS,6.7,5.1
19,2018,6,GBS,6.6,5.2
20,2018,6,GBS,6.5,5.1
21,2018,6,GBS,6.5,5
22,2018,6,GBS,6.5,5
23,2018,6,GBS,6.4,5
24,2018,6,GBS,6.4,5
25,2018,6,GBS,6.3,4.9
26,2018,6,GBS,6.3,4.7
27,2018,6,GBS,6.2,4.6
28,2018,6,GBS,6.2,4.5
29,2018,6,GBS,6.2,4.4
30,2018,6,GBS,6.1,3.7
0,2018,7,GBS,25,9.5
1,2018,7,GBS,24.9,9.5
2,2018,7,GBS,24.9,9.6
3,2018,7,GBS,24.6,9.8
4,2018,7,GBS,24.4,9.8
5,2018,7,GBS,22.2,8.8
6,2018,7,GBS,21.6,8.2
7,2018,7,GBS,18.9,4.1
8,2018,7,GBS,12.3,0.9
9,2018,7,GBS,9.6,0.4
10,2018,7,GBS,8.6,0.3
11,2018,7,GBS,8.1,0.3
12,2018,7,GBS,7.7,0.2
13,2018,7,GBS,7.5,0.2
14,2018,7,GBS,7.3,0.5
15,2018,7,GBS,7.2,0.6
16,2018,7,GBS,7.1,0.6
17,2018,7,GBS,7,0.8
18,2018,7,GBS,7,1
19,2018,7,GBS,6.9,1.3
20,2018,7,GBS,6.8,1.6
21,2018,7,GBS,6.8,1.9
22,2018,7,GBS,6.7,1.8
23,2018,7,GBS,6.7,1.7
24,2018,7,GBS,6.6,1.7
25,2018,7,GBS,6.6,1.7
26,2018,7,GBS,6.5,1.7
27,2018,7,GBS,6.5,1.6
28,2018,7,GBS,6.4,1.5
29,2018,7,GBS,6.4,1.2
30,2018,7,GBS,6.4,0.8
0,2018,8,GBS,24.9,9.5
1,2018,8,GBS,24.4,9.6
2,2018,8,GBS,24.3,9.7
3,2018,8,GBS,23.9,9.8
4,2018,8,GBS,23.2,9.8
5,2018,8,GBS,22.8,9.4
6,2018,8,GBS,22.4,8.6
7,2018,8,GBS,21.4,6.7
8,2018,8,GBS,15.1,1.2
9,2018,8,GBS,11.4,0.6
10,2018,8,GBS,10.2,0.3
11,2018,8,GBS,9.2,0.2
12,2018,8,GBS,8.5,0.1
13,2018,8,GBS,8.1,0
14,2018,8,GBS,7.9,0
15,2018,8,GBS,7.8,0
16,2018,8,GBS,7.6,0
17,2018,8,GBS,7.5,0
18,2018,8,GBS,7.4,0
19,2018,8,GBS,7.2,0
20,2018,8,GBS,7.1,0
21,2018,8,GBS,7.1,0
22,2018,8,GBS,7,0
23,2018,8,GBS,6.9,0
24,2018,8,GBS,6.8,0
25,2018,8,GBS,6.7,0
26,2018,8,GBS,6.6,0.1
27,2018,8,GBS,6.6,0.2
28,2018,8,GBS,6.6,0.1
29,2018,8,GBS,6.6,0.1
30,2018,8,GBS,6.6,0.1
0,2018,9,GBS,20.7,9.2
1,2018,9,GBS,20.7,9.2
2,2018,9,GBS,20.7,9.2
3,2018,9,GBS,20.6,9.2
4,2018,9,GBS,20.6,9.3
5,2018,9,GBS,20.2,9.3
6,2018,9,GBS,19.4,7.5
7,2018,9,GBS,19,6.2
8,2018,9,GBS,16.7,1.8
9,2018,9,GBS,14.8,1
10,2018,9,GBS,11.9,0.8
11,2018,9,GBS,10.3,0.4
12,2018,9,GBS,9.4,0.2
13,2018,9,GBS,8.7,0.1
14,2018,9,GBS,8,0
15,2018,9,GBS,7.9,0
16,2018,9,GBS,7.7,0
17,2018,9,GBS,7.5,0
18,2018,9,GBS,7.5,0
19,2018,9,GBS,7.3,0
20,2018,9,GBS,7.3,0
21,2018,9,GBS,7.1,0
22,2018,9,GBS,7.1,0
23,2018,9,GBS,7,0
24,2018,9,GBS,6.9,0
25,2018,9,GBS,6.9,0
26,2018,9,GBS,6.8,0
27,2018,9,GBS,6.8,0
28,2018,9,GBS,6.8,0
29,2018,9,GBS,6.8,0
30,2018,9,GBS,6.7,0
0,2018,10,GBS,14.8,8.9
1,2018,10,GBS,14.8,8.9
2,2018,10,GBS,14.8,8.9
3,2018,10,GBS,14.8,8.9
4,2018,10,GBS,14.8,8.9
5,2018,10,GBS,14.8,8.9
6,2018,10,GBS,14.8,8.9
7,2018,10,GBS,14.7,8.8
8,2018,10,GBS,14.6,8.1
9,2018,10,GBS,14.4,7.1
10,2018,10,GBS,14.1,6.5
11,2018,10,GBS,12.7,3.3
12,2018,10,GBS,10.6,1
13,2018,10,GBS,8.8,0.2
14,2018,10,GBS,8.5,0.1
15,2018,10,GBS,8.2,0
16,2018,10,GBS,7.9,0
17,2018,10,GBS,7.8,0
18,2018,10,GBS,7.7,0
19,2018,10,GBS,7.5,0
20,2018,10,GBS,7.5,0
21,2018,10,GBS,7.3,0
22,2018,10,GBS,7.2,0
23,2018,10,GBS,7.2,0
24,2018,10,GBS,7.1,0
25,2018,10,GBS,7.1,0
26,2018,10,GBS,7.1,0
27,2018,10,GBS,7.1,0
28,2018,10,GBS,7.1,0
29,2018,10,GBS,7.1,0
30,2018,10,GBS,7,0
0,2018,11,GBS,7.6,8.6
1,2018,11,GBS,7.6,8.3
2,2018,11,GBS,7.6,8.3
3,2018,11,GBS,7.6,8.3
4,2018,11,GBS,7.6,8.3
5,2018,11,GBS,7.6,8.3
6,2018,11,GBS,7.6,8.3
7,2018,11,GBS,7.6,8.3
8,2018,11,GBS,7.6,8.3
9,2018,11,GBS,7.6,8.3
10,2018,11,GBS,7.6,8.3
11,2018,11,GBS,7.6,8.3
12,2018,11,GBS,7.6,8.2
13,2018,11,GBS,7.6,8.2
14,2018,11,GBS,7.6,8.2
15,2018,11,GBS,7.6,8.2
16,2018,11,GBS,7.6,8.2
17,2018,11,GBS,7.6,8.2
18,2018,11,GBS,7.6,8.2
19,2018,11,GBS,7.6,8.2
20,2018,11,GBS,7.6,8.2
21,2018,11,GBS,7.6,8.2
22,2018,11,GBS,7.6,8.2
23,2018,11,GBS,7.6,8.1
24,2018,11,GBS,7.5,2.2
25,2018,11,GBS,7.4,1.1
26,2018,11,GBS,7.4,0.6
27,2018,11,GBS,7.4,0.4
28,2018,11,GBS,7.3,0.2
29,2018,11,GBS,7.3,0.1
30,2018,11,GBS,7.3,0.1
0,2018,12,GBS,NaN,NaN
1,2018,12,GBS,NaN,NaN
2,2018,12,GBS,NaN,NaN
3,2018,12,GBS,NaN,NaN
4,2018,12,GBS,NaN,NaN
5,2018,12,GBS,NaN,NaN
6,2018,12,GBS,NaN,NaN
7,2018,12,GBS,NaN,NaN
8,2018,12,GBS,NaN,NaN
9,2018,12,GBS,NaN,NaN
10,2018,12,GBS,NaN,NaN
11,2018,12,GBS,NaN,NaN
12,2018,12,GBS,NaN,NaN
13,2018,12,GBS,NaN,NaN
14,2018,12,GBS,NaN,NaN
15,2018,12,GBS,NaN,NaN
16,2018,12,GBS,NaN,NaN
17,2018,12,GBS,NaN,NaN
18,2018,12,GBS,NaN,NaN
19,2018,12,GBS,NaN,NaN
20,2018,12,GBS,NaN,NaN
21,2018,12,GBS,NaN,NaN
22,2018,12,GBS,NaN,NaN
23,2018,12,GBS,NaN,NaN
24,2018,12,GBS,NaN,NaN
25,2018,12,GBS,NaN,NaN
26,2018,12,GBS,NaN,NaN
27,2018,12,GBS,NaN,NaN
28,2018,12,GBS,NaN,NaN
29,2018,12,GBS,NaN,NaN
30,2018,12,GBS,NaN,NaN
0,2019,1,GBS,NaN,NaN
1,2019,1,GBS,NaN,NaN
2,2019,1,GBS,NaN,NaN
3,2019,1,GBS,NaN,NaN
4,2019,1,GBS,NaN,NaN
5,2019,1,GBS,NaN,NaN
6,2019,1,GBS,NaN,NaN
7,2019,1,GBS,NaN,NaN
8,2019,1,GBS,NaN,NaN
9,2019,1,GBS,NaN,NaN
10,2019,1,GBS,NaN,NaN
11,2019,1,GBS,NaN,NaN
12,2019,1,GBS,NaN,NaN
13,2019,1,GBS,NaN,NaN
14,2019,1,GBS,NaN,NaN
15,2019,1,GBS,NaN,NaN
16,2019,1,GBS,NaN,NaN
17,2019,1,GBS,NaN,NaN
18,2019,1,GBS,NaN,NaN
19,2019,1,GBS,NaN,NaN
20,2019,1,GBS,NaN,NaN
21,2019,1,GBS,NaN,NaN
22,2019,1,GBS,NaN,NaN
23,2019,1,GBS,NaN,NaN
24,2019,1,GBS,NaN,NaN
25,2019,1,GBS,NaN,NaN
26,2019,1,GBS,NaN,NaN
27,2019,1,GBS,NaN,NaN
28,2019,1,GBS,NaN,NaN
29,2019,1,GBS,NaN,NaN
30,2019,1,GBS,NaN,NaN
0,2019,2,GBS,NaN,NaN
1,2019,2,GBS,NaN,NaN
2,2019,2,GBS,NaN,NaN
3,2019,2,GBS,NaN,NaN
4,2019,2,GBS,NaN,NaN
5,2019,2,GBS,NaN,NaN
6,2019,2,GBS,NaN,NaN
7,2019,2,GBS,NaN,NaN
8,2019,2,GBS,NaN,NaN
9,2019,2,GBS,NaN,NaN
10,2019,2,GBS,NaN,NaN
11,2019,2,GBS,NaN,NaN
12,2019,2,GBS,NaN,NaN
13,2019,2,GBS,NaN,NaN
14,2019,2,GBS,NaN,NaN
15,2019,2,GBS,NaN,NaN
16,2019,2,GBS,NaN,NaN
17,2019,2,GBS,NaN,NaN
18,2019,2,GBS,NaN,NaN
19,2019,2,GBS,NaN,NaN
20,2019,2,GBS,NaN,NaN
21,2019,2,GBS,NaN,NaN
22,2019,2,GBS,NaN,NaN
23,2019,2,GBS,NaN,NaN
24,2019,2,GBS,NaN,NaN
25,2019,2,GBS,NaN,NaN
26,2019,2,GBS,NaN,NaN
27,2019,2,GBS,NaN,NaN
28,2019,2,GBS,NaN,NaN
29,2019,2,GBS,NaN,NaN
30,2019,2,GBS,NaN,NaN
0,2019,3,GBS,5.6,13.2
1,2019,3,GBS,5.6,13.2
2,2019,3,GBS,5.6,13.2
3,2019,3,GBS,5.6,13.1
4,2019,3,GBS,5.5,13.1
5,2019,3,GBS,5.5,13
6,2019,3,GBS,5.5,13
7,2019,3,GBS,5.5,13
8,2019,3,GBS,5.5,13
9,2019,3,GBS,5.5,13
10,2019,3,GBS,5.5,13
11,2019,3,GBS,5.5,13
12,2019,3,GBS,5.5,13
13,2019,3,GBS,5.5,13
14,2019,3,GBS,5.5,13
15,2019,3,GBS,5.4,13
16,2019,3,GBS,5.4,12.9
17,2019,3,GBS,5.3,12.9
18,2019,3,GBS,5.3,12.9
19,2019,3,GBS,5.3,12.9
20,2019,3,GBS,5.3,12.9
21,2019,3,GBS,5.3,12.8
22,2019,3,GBS,5.3,12.8
23,2019,3,GBS,5.2,12.8
24,2019,3,GBS,5.1,12.8
25,2019,3,GBS,5.1,12.7
26,2019,3,GBS,5.1,12.7
27,2019,3,GBS,5,12.7
28,2019,3,GBS,5,12.6
29,2019,3,GBS,4.9,12.6
30,2019,3,GBS,4.9,12.4
0,2019,4,GBS,9.4,12.2
1,2019,4,GBS,9.4,12.3
2,2019,4,GBS,9.3,12.3
3,2019,4,GBS,9.2,12.3
4,2019,4,GBS,9.1,12.3
5,2019,4,GBS,9,12.2
6,2019,4,GBS,9,12.2
7,2019,4,GBS,9,12.2
8,2019,4,GBS,9,12.2
9,2019,4,GBS,7.9,11.9
10,2019,4,GBS,7.9,11.7
11,2019,4,GBS,7.9,11.7
12,2019,4,GBS,7.8,11.6
13,2019,4,GBS,7.8,11.5
14,2019,4,GBS,7.6,11.5
15,2019,4,GBS,7.5,11.5
16,2019,4,GBS,7.3,11.3
17,2019,4,GBS,7.1,10.9
18,2019,4,GBS,7,11
19,2019,4,GBS,7,10.9
20,2019,4,GBS,7,10.7
21,2019,4,GBS,6.9,10.6
22,2019,4,GBS,6.8,10.6
23,2019,4,GBS,6.7,10.6
24,2019,4,GBS,6.7,10.5
25,2019,4,GBS,6.6,10.4
26,2019,4,GBS,6.5,10.4
27,2019,4,GBS,6.5,10.4
28,2019,4,GBS,6.4,10.3
29,2019,4,GBS,6.4,10.3
30,2019,4,GBS,6.3,10.2
0,2019,5,GBS,13.5,9.9
1,2019,5,GBS,13.5,9.9
2,2019,5,GBS,13.5,9.9
3,2019,5,GBS,13.5,9.9
4,2019,5,GBS,13.5,9.9
5,2019,5,GBS,13.5,9.9
6,2019,5,GBS,13.5,9.9
7,2019,5,GBS,13.4,9.9
8,2019,5,GBS,13.4,9.8
9,2019,5,GBS,13.4,9.8
